광역	광역코드	시군구	선거인수	투표수	유효투표수	무효투표수	기권수	정당	득표수
대구광역시	2700	북구	323679	189325	187224	2101	134354	녹색사민당	967
대구광역시	2700	수성구	321845	204106	202301	1805	117739	녹색사민당	780
대구광역시	2700	달서구	423087	248294	245696	2598	174793	녹색사민당	1105
대구광역시	2700	달성군	111889	65634	64318	1316	46255	녹색사민당	362
대구광역시	2700	중구	67076	40087	39594	493	26989	민주노동당	3541
대구광역시	2700	동구	259243	153714	151756	1958	105529	민주노동당	16810
대구광역시	2700	서구	200208	112387	110580	1807	87821	민주노동당	12614
대구광역시	2700	남구	145460	85339	84351	988	60121	민주노동당	8838
대구광역시	2700	북구	323679	189325	187224	2101	134354	민주노동당	22996
대구광역시	2700	수성구	321845	204106	202301	1805	117739	민주노동당	21494
대구광역시	2700	달서구	423087	248294	245696	2598	174793	민주노동당	30405
대구광역시	2700	달성군	111889	65634	64318	1316	46255	민주노동당	8895
대구광역시	2700	중구	67076	40087	39594	493	26989	민주화합당	37
대구광역시	2700	동구	259243	153714	151756	1958	105529	민주화합당	127
대구광역시	2700	서구	200208	112387	110580	1807	87821	민주화합당	113
대구광역시	2700	남구	145460	85339	84351	988	60121	민주화합당	62
대구광역시	2700	북구	323679	189325	187224	2101	134354	민주화합당	137
대구광역시	2700	수성구	321845	204106	202301	1805	117739	민주화합당	84
대구광역시	2700	달서구	423087	248294	245696	2598	174793	민주화합당	184
대구광역시	2700	달성군	111889	65634	64318	1316	46255	민주화합당	96
대구광역시	2700	중구	67076	40087	39594	493	26989	사회당	65
대구광역시	2700	동구	259243	153714	151756	1958	105529	사회당	296
대구광역시	2700	서구	200208	112387	110580	1807	87821	사회당	255
대구광역시	2700	남구	145460	85339	84351	988	60121	사회당	122
대구광역시	2700	북구	323679	189325	187224	2101	134354	사회당	291
대구광역시	2700	수성구	321845	204106	202301	1805	117739	사회당	221
대구광역시	2700	달서구	423087	248294	245696	2598	174793	사회당	380
대구광역시	2700	달성군	111889	65634	64318	1316	46255	사회당	268
인천광역시	2800	중구	66515	37102	36446	656	29413	한나라당	13673
인천광역시	2800	동구	63482	37554	36918	636	25928	한나라당	12835
인천광역시	2800	남구	327911	181004	178807	2197	146907	한나라당	67328
인천광역시	2800	연수구	175945	107266	106428	838	68679	한나라당	40763
인천광역시	2800	남동구	280449	161485	159588	1897	118964	한나라당	54030
인천광역시	2800	부평구	398333	231365	228906	2459	166968	한나라당	74970
인천광역시	2800	계양구	231137	132860	131637	1223	98277	한나라당	40507
인천광역시	2800	서구	200170	108540	107250	1290	91630	한나라당	33140
인천광역시	2800	강화군	91690	55951	54631	1320	35739	한나라당	22182
인천광역시	2800	옹진군	11414	7842	7541	301	3572	한나라당	3294
인천광역시	2800	중구	66515	37102	36446	656	29413	새천년민주당	1747
인천광역시	2800	동구	63482	37554	36918	636	25928	새천년민주당	2117
인천광역시	2800	남구	327911	181004	178807	2197	146907	새천년민주당	8173
인천광역시	2800	연수구	175945	107266	106428	838	68679	새천년민주당	3885
인천광역시	2800	남동구	280449	161485	159588	1897	118964	새천년민주당	7480
인천광역시	2800	부평구	398333	231365	228906	2459	166968	새천년민주당	14285
인천광역시	2800	계양구	231137	132860	131637	1223	98277	새천년민주당	8687
인천광역시	2800	서구	200170	108540	107250	1290	91630	새천년민주당	7229
인천광역시	2800	강화군	91690	55951	54631	1320	35739	새천년민주당	2372
인천광역시	2800	옹진군	11414	7842	7541	301	3572	새천년민주당	307
인천광역시	2800	중구	66515	37102	36446	656	29413	열린우리당	13342
인천광역시	2800	동구	63482	37554	36918	636	25928	열린우리당	13740
인천광역시	2800	남구	327911	181004	178807	2197	146907	열린우리당	68090
인천광역시	2800	연수구	175945	107266	106428	838	68679	열린우리당	39688
인천광역시	2800	남동구	280449	161485	159588	1897	118964	열린우리당	64896
인천광역시	2800	부평구	398333	231365	228906	2459	166968	열린우리당	90220
인천광역시	2800	계양구	231137	132860	131637	1223	98277	열린우리당	56631
인천광역시	2800	서구	200170	108540	107250	1290	91630	열린우리당	43905
인천광역시	2800	강화군	91690	55951	54631	1320	35739	열린우리당	20941
인천광역시	2800	옹진군	11414	7842	7541	301	3572	열린우리당	2672
인천광역시	2800	중구	66515	37102	36446	656	29413	자민련	762
인천광역시	2800	동구	63482	37554	36918	636	25928	자민련	848
인천광역시	2800	남구	327911	181004	178807	2197	146907	자민련	4401
인천광역시	2800	연수구	175945	107266	106428	838	68679	자민련	2335
인천광역시	2800	남동구	280449	161485	159588	1897	118964	자민련	3580
인천광역시	2800	부평구	398333	231365	228906	2459	166968	자민련	4496
인천광역시	2800	계양구	231137	132860	131637	1223	98277	자민련	2814
인천광역시	2800	서구	200170	108540	107250	1290	91630	자민련	2189
인천광역시	2800	강화군	91690	55951	54631	1320	35739	자민련	969
인천광역시	2800	옹진군	11414	7842	7541	301	3572	자민련	112
인천광역시	2800	중구	66515	37102	36446	656	29413	국민통합21	179
인천광역시	2800	동구	63482	37554	36918	636	25928	국민통합21	290
인천광역시	2800	남구	327911	181004	178807	2197	146907	국민통합21	855
인천광역시	2800	연수구	175945	107266	106428	838	68679	국민통합21	465
인천광역시	2800	남동구	280449	161485	159588	1897	118964	국민통합21	596
인천광역시	2800	부평구	398333	231365	228906	2459	166968	국민통합21	1329
인천광역시	2800	계양구	231137	132860	131637	1223	98277	국민통합21	452
인천광역시	2800	서구	200170	108540	107250	1290	91630	국민통합21	530
인천광역시	2800	강화군	91690	55951	54631	1320	35739	국민통합21	373
인천광역시	2800	옹진군	11414	7842	7541	301	3572	국민통합21	78
인천광역시	2800	중구	66515	37102	36446	656	29413	가자희망2080	447
인천광역시	2800	동구	63482	37554	36918	636	25928	가자희망2080	306
인천광역시	2800	남구	327911	181004	178807	2197	146907	가자희망2080	378
인천광역시	2800	연수구	175945	107266	106428	838	68679	가자희망2080	103
인천광역시	2800	남동구	280449	161485	159588	1897	118964	가자희망2080	138
인천광역시	2800	부평구	398333	231365	228906	2459	166968	가자희망2080	172
인천광역시	2800	계양구	231137	132860	131637	1223	98277	가자희망2080	107
인천광역시	2800	서구	200170	108540	107250	1290	91630	가자희망2080	84
인천광역시	2800	강화군	91690	55951	54631	1320	35739	가자희망2080	52
인천광역시	2800	옹진군	11414	7842	7541	301	3572	가자희망2080	178
인천광역시	2800	중구	66515	37102	36446	656	29413	공화당	34
인천광역시	2800	동구	63482	37554	36918	636	25928	공화당	39
인천광역시	2800	남구	327911	181004	178807	2197	146907	공화당	140
인천광역시	2800	연수구	175945	107266	106428	838	68679	공화당	69
인천광역시	2800	남동구	280449	161485	159588	1897	118964	공화당	94
인천광역시	2800	부평구	398333	231365	228906	2459	166968	공화당	131
인천광역시	2800	계양구	231137	132860	131637	1223	98277	공화당	70
인천광역시	2800	서구	200170	108540	107250	1290	91630	공화당	94
인천광역시	2800	강화군	91690	55951	54631	1320	35739	공화당	75
인천광역시	2800	옹진군	11414	7842	7541	301	3572	공화당	23
인천광역시	2800	중구	66515	37102	36446	656	29413	구국총연합	15
인천광역시	2800	동구	63482	37554	36918	636	25928	구국총연합	8
인천광역시	2800	남구	327911	181004	178807	2197	146907	구국총연합	46
인천광역시	2800	연수구	175945	107266	106428	838	68679	구국총연합	16
인천광역시	2800	남동구	280449	161485	159588	1897	118964	구국총연합	29
인천광역시	2800	부평구	398333	231365	228906	2459	166968	구국총연합	47
인천광역시	2800	계양구	231137	132860	131637	1223	98277	구국총연합	24
인천광역시	2800	서구	200170	108540	107250	1290	91630	구국총연합	24
인천광역시	2800	강화군	91690	55951	54631	1320	35739	구국총연합	19
인천광역시	2800	옹진군	11414	7842	7541	301	3572	구국총연합	12
인천광역시	2800	중구	66515	37102	36446	656	29413	기독당	455
인천광역시	2800	동구	63482	37554	36918	636	25928	기독당	366
인천광역시	2800	남구	327911	181004	178807	2197	146907	기독당	2090
인천광역시	2800	연수구	175945	107266	106428	838	68679	기독당	1258
인천광역시	2800	남동구	280449	161485	159588	1897	118964	기독당	2204
인천광역시	2800	부평구	398333	231365	228906	2459	166968	기독당	2854
인천광역시	2800	계양구	231137	132860	131637	1223	98277	기독당	1684
인천광역시	2800	서구	200170	108540	107250	1290	91630	기독당	1401
인천광역시	2800	강화군	91690	55951	54631	1320	35739	기독당	758
인천광역시	2800	옹진군	11414	7842	7541	301	3572	기독당	129
인천광역시	2800	중구	66515	37102	36446	656	29413	노년권익보호당	79
인천광역시	2800	동구	63482	37554	36918	636	25928	노년권익보호당	85
인천광역시	2800	남구	327911	181004	178807	2197	146907	노년권익보호당	291
인천광역시	2800	연수구	175945	107266	106428	838	68679	노년권익보호당	149
인천광역시	2800	남동구	280449	161485	159588	1897	118964	노년권익보호당	270
인천광역시	2800	부평구	398333	231365	228906	2459	166968	노년권익보호당	343
인천광역시	2800	계양구	231137	132860	131637	1223	98277	노년권익보호당	193
인천광역시	2800	서구	200170	108540	107250	1290	91630	노년권익보호당	170
인천광역시	2800	강화군	91690	55951	54631	1320	35739	노년권익보호당	116
인천광역시	2800	옹진군	11414	7842	7541	301	3572	노년권익보호당	22
인천광역시	2800	중구	66515	37102	36446	656	29413	녹색사민당	211
인천광역시	2800	동구	63482	37554	36918	636	25928	녹색사민당	211
인천광역시	2800	남구	327911	181004	178807	2197	146907	녹색사민당	1144
인천광역시	2800	연수구	175945	107266	106428	838	68679	녹색사민당	584
인천광역시	2800	남동구	280449	161485	159588	1897	118964	녹색사민당	1036
인천광역시	2800	부평구	398333	231365	228906	2459	166968	녹색사민당	1085
인천광역시	2800	계양구	231137	132860	131637	1223	98277	녹색사민당	696
인천광역시	2800	서구	200170	108540	107250	1290	91630	녹색사민당	741
인천광역시	2800	강화군	91690	55951	54631	1320	35739	녹색사민당	209
인천광역시	2800	옹진군	11414	7842	7541	301	3572	녹색사민당	40
인천광역시	2800	중구	66515	37102	36446	656	29413	민주노동당	5319
인천광역시	2800	동구	63482	37554	36918	636	25928	민주노동당	5896
인천광역시	2800	남구	327911	181004	178807	2197	146907	민주노동당	25399
인천광역시	2800	연수구	175945	107266	106428	838	68679	민주노동당	16909
인천광역시	2800	남동구	280449	161485	159588	1897	118964	민주노동당	24856
인천광역시	2800	부평구	398333	231365	228906	2459	166968	민주노동당	38431
인천광역시	2800	계양구	231137	132860	131637	1223	98277	민주노동당	19499
인천광역시	2800	서구	200170	108540	107250	1290	91630	민주노동당	17473
인천광역시	2800	강화군	91690	55951	54631	1320	35739	민주노동당	6307
인천광역시	2800	옹진군	11414	7842	7541	301	3572	민주노동당	574
인천광역시	2800	중구	66515	37102	36446	656	29413	민주화합당	65
인천광역시	2800	동구	63482	37554	36918	636	25928	민주화합당	54
인천광역시	2800	남구	327911	181004	178807	2197	146907	민주화합당	196
인천광역시	2800	연수구	175945	107266	106428	838	68679	민주화합당	75
인천광역시	2800	남동구	280449	161485	159588	1897	118964	민주화합당	191
인천광역시	2800	부평구	398333	231365	228906	2459	166968	민주화합당	264
인천광역시	2800	계양구	231137	132860	131637	1223	98277	민주화합당	124
인천광역시	2800	서구	200170	108540	107250	1290	91630	민주화합당	132
인천광역시	2800	강화군	91690	55951	54631	1320	35739	민주화합당	93
인천광역시	2800	옹진군	11414	7842	7541	301	3572	민주화합당	35
인천광역시	2800	중구	66515	37102	36446	656	29413	사회당	118
인천광역시	2800	동구	63482	37554	36918	636	25928	사회당	123
인천광역시	2800	남구	327911	181004	178807	2197	146907	사회당	276
인천광역시	2800	연수구	175945	107266	106428	838	68679	사회당	129
인천광역시	2800	남동구	280449	161485	159588	1897	118964	사회당	188
인천광역시	2800	부평구	398333	231365	228906	2459	166968	사회당	279
인천광역시	2800	계양구	231137	132860	131637	1223	98277	사회당	149
인천광역시	2800	서구	200170	108540	107250	1290	91630	사회당	138
인천광역시	2800	강화군	91690	55951	54631	1320	35739	사회당	165
인천광역시	2800	옹진군	11414	7842	7541	301	3572	사회당	65
광주광역시	2900	동구	90504	54800	54176	624	35704	한나라당	1415
광주광역시	2900	서구	216982	134361	133263	1098	82621	한나라당	2559
광주광역시	2900	남구	158213	96354	95406	948	61859	한나라당	1753
광주광역시	2900	북구	325675	190664	189008	1656	135011	한나라당	3136
광주광역시	2900	광산구	191435	115166	113901	1265	76269	한나라당	1763
광주광역시	2900	동구	90504	54800	54176	624	35704	새천년민주당	19017
광주광역시	2900	서구	216982	134361	133263	1098	82621	새천년민주당	41666
광주광역시	2900	남구	158213	96354	95406	948	61859	새천년민주당	32745
광주광역시	2900	북구	325675	190664	189008	1656	135011	새천년민주당	58023
광주광역시	2900	광산구	191435	115166	113901	1265	76269	새천년민주당	30844
광주광역시	2900	동구	90504	54800	54176	624	35704	열린우리당	26790
광주광역시	2900	서구	216982	134361	133263	1098	82621	열린우리당	68439
광주광역시	2900	남구	158213	96354	95406	948	61859	열린우리당	48008
광주광역시	2900	북구	325675	190664	189008	1656	135011	열린우리당	99300
광주광역시	2900	광산구	191435	115166	113901	1265	76269	열린우리당	59435
광주광역시	2900	동구	90504	54800	54176	624	35704	자민련	180
광주광역시	2900	서구	216982	134361	133263	1098	82621	자민련	384
광주광역시	2900	남구	158213	96354	95406	948	61859	자민련	344
광주광역시	2900	북구	325675	190664	189008	1656	135011	자민련	648
광주광역시	2900	광산구	191435	115166	113901	1265	76269	자민련	491
광주광역시	2900	동구	90504	54800	54176	624	35704	국민통합21	178
광주광역시	2900	서구	216982	134361	133263	1098	82621	국민통합21	567
광주광역시	2900	남구	158213	96354	95406	948	61859	국민통합21	281
광주광역시	2900	북구	325675	190664	189008	1656	135011	국민통합21	489
광주광역시	2900	광산구	191435	115166	113901	1265	76269	국민통합21	418
광주광역시	2900	동구	90504	54800	54176	624	35704	가자희망2080	29
광주광역시	2900	서구	216982	134361	133263	1098	82621	가자희망2080	118
광주광역시	2900	남구	158213	96354	95406	948	61859	가자희망2080	172
광주광역시	2900	북구	325675	190664	189008	1656	135011	가자희망2080	198
광주광역시	2900	광산구	191435	115166	113901	1265	76269	가자희망2080	69
광주광역시	2900	동구	90504	54800	54176	624	35704	공화당	28
광주광역시	2900	서구	216982	134361	133263	1098	82621	공화당	42
광주광역시	2900	남구	158213	96354	95406	948	61859	공화당	44
광주광역시	2900	북구	325675	190664	189008	1656	135011	공화당	106
광주광역시	2900	광산구	191435	115166	113901	1265	76269	공화당	58
광주광역시	2900	동구	90504	54800	54176	624	35704	구국총연합	17
광주광역시	2900	서구	216982	134361	133263	1098	82621	구국총연합	27
광주광역시	2900	남구	158213	96354	95406	948	61859	구국총연합	30
광주광역시	2900	북구	325675	190664	189008	1656	135011	구국총연합	78
광주광역시	2900	광산구	191435	115166	113901	1265	76269	구국총연합	24
광주광역시	2900	동구	90504	54800	54176	624	35704	기독당	355
광주광역시	2900	서구	216982	134361	133263	1098	82621	기독당	1017
광주광역시	2900	남구	158213	96354	95406	948	61859	기독당	731
광주광역시	2900	북구	325675	190664	189008	1656	135011	기독당	1376
광주광역시	2900	광산구	191435	115166	113901	1265	76269	기독당	809
광주광역시	2900	동구	90504	54800	54176	624	35704	노년권익보호당	78
광주광역시	2900	서구	216982	134361	133263	1098	82621	노년권익보호당	114
광주광역시	2900	남구	158213	96354	95406	948	61859	노년권익보호당	107
광주광역시	2900	북구	325675	190664	189008	1656	135011	노년권익보호당	197
광주광역시	2900	광산구	191435	115166	113901	1265	76269	노년권익보호당	138
광주광역시	2900	동구	90504	54800	54176	624	35704	녹색사민당	129
광주광역시	2900	서구	216982	134361	133263	1098	82621	녹색사민당	384
광주광역시	2900	남구	158213	96354	95406	948	61859	녹색사민당	264
광주광역시	2900	북구	325675	190664	189008	1656	135011	녹색사민당	726
광주광역시	2900	광산구	191435	115166	113901	1265	76269	녹색사민당	460
광주광역시	2900	동구	90504	54800	54176	624	35704	민주노동당	5726
광주광역시	2900	서구	216982	134361	133263	1098	82621	민주노동당	17585
광주광역시	2900	남구	158213	96354	95406	948	61859	민주노동당	10544
광주광역시	2900	북구	325675	190664	189008	1656	135011	민주노동당	24184
광주광역시	2900	광산구	191435	115166	113901	1265	76269	민주노동당	18926
광주광역시	2900	동구	90504	54800	54176	624	35704	민주화합당	192
광주광역시	2900	서구	216982	134361	133263	1098	82621	민주화합당	260
광주광역시	2900	남구	158213	96354	95406	948	61859	민주화합당	296
광주광역시	2900	북구	325675	190664	189008	1656	135011	민주화합당	399
광주광역시	2900	광산구	191435	115166	113901	1265	76269	민주화합당	322
광주광역시	2900	동구	90504	54800	54176	624	35704	사회당	42
광주광역시	2900	서구	216982	134361	133263	1098	82621	사회당	101
광주광역시	2900	남구	158213	96354	95406	948	61859	사회당	87
광주광역시	2900	북구	325675	190664	189008	1656	135011	사회당	148
광주광역시	2900	광산구	191435	115166	113901	1265	76269	사회당	144
대전광역시	3000	동구	181578	102452	100828	1624	79126	한나라당	21854
대전광역시	3000	중구	200140	116395	114992	1403	83745	한나라당	29180
대전광역시	3000	서구	351860	209647	207870	1777	142213	한나라당	54121
대전광역시	3000	유성구	132670	82434	81676	758	50236	한나라당	20614
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	한나라당	19606
대전광역시	3000	동구	181578	102452	100828	1624	79126	새천년민주당	3422
대전광역시	3000	중구	200140	116395	114992	1403	83745	새천년민주당	3444
대전광역시	3000	서구	351860	209647	207870	1777	142213	새천년민주당	6516
대전광역시	3000	유성구	132670	82434	81676	758	50236	새천년민주당	2516
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	새천년민주당	2653
대전광역시	3000	동구	181578	102452	100828	1624	79126	열린우리당	45508
대전광역시	3000	중구	200140	116395	114992	1403	83745	열린우리당	50201
대전광역시	3000	서구	351860	209647	207870	1777	142213	열린우리당	87939
대전광역시	3000	유성구	132670	82434	81676	758	50236	열린우리당	36979
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	열린우리당	41440
대전광역시	3000	동구	181578	102452	100828	1624	79126	자민련	17357
대전광역시	3000	중구	200140	116395	114992	1403	83745	자민련	17312
대전광역시	3000	서구	351860	209647	207870	1777	142213	자민련	29916
대전광역시	3000	유성구	132670	82434	81676	758	50236	자민련	8205
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	자민련	13854
대전광역시	3000	동구	181578	102452	100828	1624	79126	국민통합21	349
대전광역시	3000	중구	200140	116395	114992	1403	83745	국민통합21	358
대전광역시	3000	서구	351860	209647	207870	1777	142213	국민통합21	755
대전광역시	3000	유성구	132670	82434	81676	758	50236	국민통합21	476
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	국민통합21	292
대전광역시	3000	동구	181578	102452	100828	1624	79126	가자희망2080	107
대전광역시	3000	중구	200140	116395	114992	1403	83745	가자희망2080	91
대전광역시	3000	서구	351860	209647	207870	1777	142213	가자희망2080	174
대전광역시	3000	유성구	132670	82434	81676	758	50236	가자희망2080	56
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	가자희망2080	147
대전광역시	3000	동구	181578	102452	100828	1624	79126	공화당	113
대전광역시	3000	중구	200140	116395	114992	1403	83745	공화당	88
대전광역시	3000	서구	351860	209647	207870	1777	142213	공화당	140
대전광역시	3000	유성구	132670	82434	81676	758	50236	공화당	60
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	공화당	92
대전광역시	3000	동구	181578	102452	100828	1624	79126	구국총연합	42
대전광역시	3000	중구	200140	116395	114992	1403	83745	구국총연합	24
대전광역시	3000	서구	351860	209647	207870	1777	142213	구국총연합	37
대전광역시	3000	유성구	132670	82434	81676	758	50236	구국총연합	20
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	구국총연합	27
대전광역시	3000	동구	181578	102452	100828	1624	79126	기독당	956
대전광역시	3000	중구	200140	116395	114992	1403	83745	기독당	1229
대전광역시	3000	서구	351860	209647	207870	1777	142213	기독당	2174
대전광역시	3000	유성구	132670	82434	81676	758	50236	기독당	907
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	기독당	975
대전광역시	3000	동구	181578	102452	100828	1624	79126	노년권익보호당	139
대전광역시	3000	중구	200140	116395	114992	1403	83745	노년권익보호당	193
대전광역시	3000	서구	351860	209647	207870	1777	142213	노년권익보호당	260
대전광역시	3000	유성구	132670	82434	81676	758	50236	노년권익보호당	107
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	노년권익보호당	105
대전광역시	3000	동구	181578	102452	100828	1624	79126	녹색사민당	431
대전광역시	3000	중구	200140	116395	114992	1403	83745	녹색사민당	333
대전광역시	3000	서구	351860	209647	207870	1777	142213	녹색사민당	530
대전광역시	3000	유성구	132670	82434	81676	758	50236	녹색사민당	270
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	녹색사민당	600
대전광역시	3000	동구	181578	102452	100828	1624	79126	민주노동당	10124
대전광역시	3000	중구	200140	116395	114992	1403	83745	민주노동당	12236
대전광역시	3000	서구	351860	209647	207870	1777	142213	민주노동당	24784
대전광역시	3000	유성구	132670	82434	81676	758	50236	민주노동당	11284
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	민주노동당	12351
대전광역시	3000	동구	181578	102452	100828	1624	79126	민주화합당	170
대전광역시	3000	중구	200140	116395	114992	1403	83745	민주화합당	127
대전광역시	3000	서구	351860	209647	207870	1777	142213	민주화합당	128
대전광역시	3000	유성구	132670	82434	81676	758	50236	민주화합당	64
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	민주화합당	112
대전광역시	3000	동구	181578	102452	100828	1624	79126	사회당	256
대전광역시	3000	중구	200140	116395	114992	1403	83745	사회당	176
대전광역시	3000	서구	351860	209647	207870	1777	142213	사회당	396
대전광역시	3000	유성구	132670	82434	81676	758	50236	사회당	118
대전광역시	3000	대덕구	160033	93577	92399	1178	66456	사회당	145
울산광역시	3100	중구	167321	97842	96864	978	69479	한나라당	41618
울산광역시	3100	남구	241348	145274	144124	1150	96074	한나라당	61180
울산광역시	3100	동구	130210	87957	86990	967	42253	한나라당	17417
울산광역시	3100	북구	87860	58500	57904	596	29360	한나라당	17643
울산광역시	3100	울주군	124595	76092	74670	1422	48503	한나라당	29823
울산광역시	3100	중구	167321	97842	96864	978	69479	새천년민주당	1137
울산광역시	3100	남구	241348	145274	144124	1150	96074	새천년민주당	2270
울산광역시	3100	동구	130210	87957	86990	967	42253	새천년민주당	1855
울산광역시	3100	북구	87860	58500	57904	596	29360	새천년민주당	619
울산광역시	3100	울주군	124595	76092	74670	1422	48503	새천년민주당	993
울산광역시	3100	중구	167321	97842	96864	978	69479	열린우리당	30106
울산광역시	3100	남구	241348	145274	144124	1150	96074	열린우리당	45382
울산광역시	3100	동구	130210	87957	86990	967	42253	열린우리당	25284
울산광역시	3100	북구	87860	58500	57904	596	29360	열린우리당	16622
울산광역시	3100	울주군	124595	76092	74670	1422	48503	열린우리당	26179
울산광역시	3100	중구	167321	97842	96864	978	69479	자민련	721
울산광역시	3100	남구	241348	145274	144124	1150	96074	자민련	1204
울산광역시	3100	동구	130210	87957	86990	967	42253	자민련	1094
울산광역시	3100	북구	87860	58500	57904	596	29360	자민련	253
울산광역시	3100	울주군	124595	76092	74670	1422	48503	자민련	613
울산광역시	3100	중구	167321	97842	96864	978	69479	국민통합21	1963
울산광역시	3100	남구	241348	145274	144124	1150	96074	국민통합21	3043
울산광역시	3100	동구	130210	87957	86990	967	42253	국민통합21	17976
울산광역시	3100	북구	87860	58500	57904	596	29360	국민통합21	1207
울산광역시	3100	울주군	124595	76092	74670	1422	48503	국민통합21	2027
울산광역시	3100	중구	167321	97842	96864	978	69479	가자희망2080	104
울산광역시	3100	남구	241348	145274	144124	1150	96074	가자희망2080	86
울산광역시	3100	동구	130210	87957	86990	967	42253	가자희망2080	66
울산광역시	3100	북구	87860	58500	57904	596	29360	가자희망2080	27
울산광역시	3100	울주군	124595	76092	74670	1422	48503	가자희망2080	72
울산광역시	3100	중구	167321	97842	96864	978	69479	공화당	124
