광역	광역코드	시군구	선거인수	투표수	유효투표수	무효투표수	기권수	정당	득표수
서울특별시	1100	종로구	138917	77805	76637	1168	61112	한나라당	31729
서울특별시	1100	중구	109000	60760	59519	1241	48240	한나라당	24533
서울특별시	1100	용산구	198044	105015	103386	1629	93029	한나라당	46721
서울특별시	1100	성동구	250316	135281	133400	1881	115035	한나라당	54752
서울특별시	1100	광진구	301603	158986	156801	2185	142617	한나라당	62025
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	한나라당	64186
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	한나라당	69251
서울특별시	1100	성북구	383508	204662	201945	2717	178846	한나라당	78068
서울특별시	1100	강북구	276171	142075	140078	1997	134096	한나라당	53567
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	한나라당	63856
서울특별시	1100	노원구	470325	264037	260604	3433	206288	한나라당	101939
서울특별시	1100	은평구	376385	192942	190268	2674	183443	한나라당	74075
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	한나라당	56180
서울특별시	1100	마포구	313579	172890	170648	2242	140689	한나라당	64652
서울특별시	1100	양천구	382358	214876	211664	3212	167482	한나라당	86546
서울특별시	1100	강서구	455047	242772	239854	2918	212275	한나라당	95845
서울특별시	1100	구로구	339568	187956	185659	2297	151612	한나라당	71204
서울특별시	1100	금천구	197080	103675	102097	1578	93405	한나라당	37633
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	한나라당	72917
서울특별시	1100	동작구	325558	184237	182111	2126	141321	한나라당	70974
서울특별시	1100	관악구	442049	238361	235551	2810	203688	한나라당	77863
서울특별시	1100	서초구	341599	186010	184196	1814	155589	한나라당	99983
서울특별시	1100	강남구	452744	231892	229442	2450	220852	한나라당	127448
서울특별시	1100	송파구	539644	292404	289187	3217	247240	한나라당	132122
서울특별시	1100	강동구	387779	209713	207154	2559	178066	한나라당	89650
서울특별시	1100	종로구	138917	77805	76637	1168	61112	민주당	31528
서울특별시	1100	중구	109000	60760	59519	1241	48240	민주당	24983
서울특별시	1100	용산구	198044	105015	103386	1629	93029	민주당	38716
서울특별시	1100	성동구	250316	135281	133400	1881	115035	민주당	56193
서울특별시	1100	광진구	301603	158986	156801	2185	142617	민주당	66824
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	민주당	67660
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	민주당	74303
서울특별시	1100	성북구	383508	204662	201945	2717	178846	민주당	85366
서울특별시	1100	강북구	276171	142075	140078	1997	134096	민주당	63305
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	민주당	65869
서울특별시	1100	노원구	470325	264037	260604	3433	206288	민주당	109775
서울특별시	1100	은평구	376385	192942	190268	2674	183443	민주당	85214
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	민주당	62319
서울특별시	1100	마포구	313579	172890	170648	2242	140689	민주당	69067
서울특별시	1100	양천구	382358	214876	211664	3212	167482	민주당	88458
서울특별시	1100	강서구	455047	242772	239854	2918	212275	민주당	103191
서울특별시	1100	구로구	339568	187956	185659	2297	151612	민주당	81684
서울특별시	1100	금천구	197080	103675	102097	1578	93405	민주당	47025
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	민주당	72230
서울특별시	1100	동작구	325558	184237	182111	2126	141321	민주당	77955
서울특별시	1100	관악구	442049	238361	235551	2810	203688	민주당	105302
서울특별시	1100	서초구	341599	186010	184196	1814	155589	민주당	54892
서울특별시	1100	강남구	452744	231892	229442	2450	220852	민주당	67482
서울특별시	1100	송파구	539644	292404	289187	3217	247240	민주당	107299
서울특별시	1100	강동구	387779	209713	207154	2559	178066	민주당	83916
서울특별시	1100	종로구	138917	77805	76637	1168	61112	자유선진당	2379
서울특별시	1100	중구	109000	60760	59519	1241	48240	자유선진당	1801
서울특별시	1100	용산구	198044	105015	103386	1629	93029	자유선진당	3810
서울특별시	1100	성동구	250316	135281	133400	1881	115035	자유선진당	3934
서울특별시	1100	광진구	301603	158986	156801	2185	142617	자유선진당	4696
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	자유선진당	4987
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	자유선진당	4991
서울특별시	1100	성북구	383508	204662	201945	2717	178846	자유선진당	6519
서울특별시	1100	강북구	276171	142075	140078	1997	134096	자유선진당	3713
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	자유선진당	4404
서울특별시	1100	노원구	470325	264037	260604	3433	206288	자유선진당	8000
서울특별시	1100	은평구	376385	192942	190268	2674	183443	자유선진당	5896
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	자유선진당	4325
서울특별시	1100	마포구	313579	172890	170648	2242	140689	자유선진당	5024
서울특별시	1100	양천구	382358	214876	211664	3212	167482	자유선진당	7550
서울특별시	1100	강서구	455047	242772	239854	2918	212275	자유선진당	8416
서울특별시	1100	구로구	339568	187956	185659	2297	151612	자유선진당	7009
서울특별시	1100	금천구	197080	103675	102097	1578	93405	자유선진당	4709
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	자유선진당	6347
서울특별시	1100	동작구	325558	184237	182111	2126	141321	자유선진당	5959
서울특별시	1100	관악구	442049	238361	235551	2810	203688	자유선진당	8356
서울특별시	1100	서초구	341599	186010	184196	1814	155589	자유선진당	6026
서울특별시	1100	강남구	452744	231892	229442	2450	220852	자유선진당	8120
서울특별시	1100	송파구	539644	292404	289187	3217	247240	자유선진당	9963
서울특별시	1100	강동구	387779	209713	207154	2559	178066	자유선진당	6348
서울특별시	1100	종로구	138917	77805	76637	1168	61112	민주노동당	2578
서울특별시	1100	중구	109000	60760	59519	1241	48240	민주노동당	2195
서울특별시	1100	용산구	198044	105015	103386	1629	93029	민주노동당	3927
서울특별시	1100	성동구	250316	135281	133400	1881	115035	민주노동당	6681
서울특별시	1100	광진구	301603	158986	156801	2185	142617	민주노동당	6101
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	민주노동당	5759
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	민주노동당	6342
서울특별시	1100	성북구	383508	204662	201945	2717	178846	민주노동당	7773
서울특별시	1100	강북구	276171	142075	140078	1997	134096	민주노동당	5694
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	민주노동당	6736
서울특별시	1100	노원구	470325	264037	260604	3433	206288	민주노동당	12923
서울특별시	1100	은평구	376385	192942	190268	2674	183443	민주노동당	6352
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	민주노동당	6231
서울특별시	1100	마포구	313579	172890	170648	2242	140689	민주노동당	7742
서울특별시	1100	양천구	382358	214876	211664	3212	167482	민주노동당	8182
서울특별시	1100	강서구	455047	242772	239854	2918	212275	민주노동당	8708
서울특별시	1100	구로구	339568	187956	185659	2297	151612	민주노동당	7906
서울특별시	1100	금천구	197080	103675	102097	1578	93405	민주노동당	4660
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	민주노동당	6299
서울특별시	1100	동작구	325558	184237	182111	2126	141321	민주노동당	6520
서울특별시	1100	관악구	442049	238361	235551	2810	203688	민주노동당	12066
서울특별시	1100	서초구	341599	186010	184196	1814	155589	민주노동당	4962
서울특별시	1100	강남구	452744	231892	229442	2450	220852	민주노동당	5916
서울특별시	1100	송파구	539644	292404	289187	3217	247240	민주노동당	9487
서울특별시	1100	강동구	387779	209713	207154	2559	178066	민주노동당	7081
서울특별시	1100	종로구	138917	77805	76637	1168	61112	진보신당	3479
서울특별시	1100	중구	109000	60760	59519	1241	48240	진보신당	1792
서울특별시	1100	용산구	198044	105015	103386	1629	93029	진보신당	4300
서울특별시	1100	성동구	250316	135281	133400	1881	115035	진보신당	4072
서울특별시	1100	광진구	301603	158986	156801	2185	142617	진보신당	5096
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	진보신당	5104
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	진보신당	4821
서울특별시	1100	성북구	383508	204662	201945	2717	178846	진보신당	8587
서울특별시	1100	강북구	276171	142075	140078	1997	134096	진보신당	6399
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	진보신당	5203
서울특별시	1100	노원구	470325	264037	260604	3433	206288	진보신당	12047
서울특별시	1100	은평구	376385	192942	190268	2674	183443	진보신당	7484
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	진보신당	5938
서울특별시	1100	마포구	313579	172890	170648	2242	140689	진보신당	8951
서울특별시	1100	양천구	382358	214876	211664	3212	167482	진보신당	7614
서울특별시	1100	강서구	455047	242772	239854	2918	212275	진보신당	8581
서울특별시	1100	구로구	339568	187956	185659	2297	151612	진보신당	6858
서울특별시	1100	금천구	197080	103675	102097	1578	93405	진보신당	2703
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	진보신당	7462
서울특별시	1100	동작구	325558	184237	182111	2126	141321	진보신당	7827
서울특별시	1100	관악구	442049	238361	235551	2810	203688	진보신당	14427
서울특별시	1100	서초구	341599	186010	184196	1814	155589	진보신당	6703
서울특별시	1100	강남구	452744	231892	229442	2450	220852	진보신당	7841
서울특별시	1100	송파구	539644	292404	289187	3217	247240	진보신당	8723
서울특별시	1100	강동구	387779	209713	207154	2559	178066	진보신당	7125
서울특별시	1100	종로구	138917	77805	76637	1168	61112	국민참여당	3729
서울특별시	1100	중구	109000	60760	59519	1241	48240	국민참여당	2774
서울특별시	1100	용산구	198044	105015	103386	1629	93029	국민참여당	3859
서울특별시	1100	성동구	250316	135281	133400	1881	115035	국민참여당	5658
서울특별시	1100	광진구	301603	158986	156801	2185	142617	국민참여당	9222
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	국민참여당	6976
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	국민참여당	6747
서울특별시	1100	성북구	383508	204662	201945	2717	178846	국민참여당	12687
서울특별시	1100	강북구	276171	142075	140078	1997	134096	국민참여당	5189
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	국민참여당	8619
서울특별시	1100	노원구	470325	264037	260604	3433	206288	국민참여당	11100
서울특별시	1100	은평구	376385	192942	190268	2674	183443	국민참여당	7460
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	국민참여당	7461
서울특별시	1100	마포구	313579	172890	170648	2242	140689	국민참여당	12401
서울특별시	1100	양천구	382358	214876	211664	3212	167482	국민참여당	9113
서울특별시	1100	강서구	455047	242772	239854	2918	212275	국민참여당	11283
서울특별시	1100	구로구	339568	187956	185659	2297	151612	국민참여당	7926
서울특별시	1100	금천구	197080	103675	102097	1578	93405	국민참여당	3687
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	국민참여당	8493
서울특별시	1100	동작구	325558	184237	182111	2126	141321	국민참여당	10181
서울특별시	1100	관악구	442049	238361	235551	2810	203688	국민참여당	13698
서울특별시	1100	서초구	341599	186010	184196	1814	155589	국민참여당	8950
서울특별시	1100	강남구	452744	231892	229442	2450	220852	국민참여당	8667
서울특별시	1100	송파구	539644	292404	289187	3217	247240	국민참여당	16815
서울특별시	1100	강동구	387779	209713	207154	2559	178066	국민참여당	9612
서울특별시	1100	종로구	138917	77805	76637	1168	61112	미래연합	215
서울특별시	1100	중구	109000	60760	59519	1241	48240	미래연합	288
서울특별시	1100	용산구	198044	105015	103386	1629	93029	미래연합	394
서울특별시	1100	성동구	250316	135281	133400	1881	115035	미래연합	284
서울특별시	1100	광진구	301603	158986	156801	2185	142617	미래연합	393
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	미래연합	381
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	미래연합	403
서울특별시	1100	성북구	383508	204662	201945	2717	178846	미래연합	467
서울특별시	1100	강북구	276171	142075	140078	1997	134096	미래연합	356
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	미래연합	938
서울특별시	1100	노원구	470325	264037	260604	3433	206288	미래연합	1225
서울특별시	1100	은평구	376385	192942	190268	2674	183443	미래연합	623
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	미래연합	342
서울특별시	1100	마포구	313579	172890	170648	2242	140689	미래연합	416
서울특별시	1100	양천구	382358	214876	211664	3212	167482	미래연합	589
서울특별시	1100	강서구	455047	242772	239854	2918	212275	미래연합	549
서울특별시	1100	구로구	339568	187956	185659	2297	151612	미래연합	422
서울특별시	1100	금천구	197080	103675	102097	1578	93405	미래연합	242
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	미래연합	1109
서울특별시	1100	동작구	325558	184237	182111	2126	141321	미래연합	419
서울특별시	1100	관악구	442049	238361	235551	2810	203688	미래연합	506
서울특별시	1100	서초구	341599	186010	184196	1814	155589	미래연합	488
서울특별시	1100	강남구	452744	231892	229442	2450	220852	미래연합	928
서울특별시	1100	송파구	539644	292404	289187	3217	247240	미래연합	989
서울특별시	1100	강동구	387779	209713	207154	2559	178066	미래연합	506
서울특별시	1100	종로구	138917	77805	76637	1168	61112	사회당	54
서울특별시	1100	중구	109000	60760	59519	1241	48240	사회당	71
서울특별시	1100	용산구	198044	105015	103386	1629	93029	사회당	85
서울특별시	1100	성동구	250316	135281	133400	1881	115035	사회당	91
서울특별시	1100	광진구	301603	158986	156801	2185	142617	사회당	118
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	사회당	124
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	사회당	132
서울특별시	1100	성북구	383508	204662	201945	2717	178846	사회당	133
서울특별시	1100	강북구	276171	142075	140078	1997	134096	사회당	92
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	사회당	96
서울특별시	1100	노원구	470325	264037	260604	3433	206288	사회당	238
서울특별시	1100	은평구	376385	192942	190268	2674	183443	사회당	163
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	사회당	116
서울특별시	1100	마포구	313579	172890	170648	2242	140689	사회당	214
서울특별시	1100	양천구	382358	214876	211664	3212	167482	사회당	173
서울특별시	1100	강서구	455047	242772	239854	2918	212275	사회당	159
서울특별시	1100	구로구	339568	187956	185659	2297	151612	사회당	178
서울특별시	1100	금천구	197080	103675	102097	1578	93405	사회당	86
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	사회당	165
서울특별시	1100	동작구	325558	184237	182111	2126	141321	사회당	143
서울특별시	1100	관악구	442049	238361	235551	2810	203688	사회당	197
서울특별시	1100	서초구	341599	186010	184196	1814	155589	사회당	92
서울특별시	1100	강남구	452744	231892	229442	2450	220852	사회당	99
서울특별시	1100	송파구	539644	292404	289187	3217	247240	사회당	163
서울특별시	1100	강동구	387779	209713	207154	2559	178066	사회당	113
서울특별시	1100	종로구	138917	77805	76637	1168	61112	친박연합	715
서울특별시	1100	중구	109000	60760	59519	1241	48240	친박연합	825
서울특별시	1100	용산구	198044	105015	103386	1629	93029	친박연합	1230
서울특별시	1100	성동구	250316	135281	133400	1881	115035	친박연합	1303
서울특별시	1100	광진구	301603	158986	156801	2185	142617	친박연합	1912
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	친박연합	2385
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	친박연합	2375
서울특별시	1100	성북구	383508	204662	201945	2717	178846	친박연합	1773
서울특별시	1100	강북구	276171	142075	140078	1997	134096	친박연합	1328
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	친박연합	1618
서울특별시	1100	노원구	470325	264037	260604	3433	206288	친박연합	2695
서울특별시	1100	은평구	376385	192942	190268	2674	183443	친박연합	2315
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	친박연합	1439
서울특별시	1100	마포구	313579	172890	170648	2242	140689	친박연합	1704
서울특별시	1100	양천구	382358	214876	211664	3212	167482	친박연합	2674
서울특별시	1100	강서구	455047	242772	239854	2918	212275	친박연합	2266
서울특별시	1100	구로구	339568	187956	185659	2297	151612	친박연합	1810
서울특별시	1100	금천구	197080	103675	102097	1578	93405	친박연합	1032
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	친박연합	2016
서울특별시	1100	동작구	325558	184237	182111	2126	141321	친박연합	1618
서울특별시	1100	관악구	442049	238361	235551	2810	203688	친박연합	1782
서울특별시	1100	서초구	341599	186010	184196	1814	155589	친박연합	1781
서울특별시	1100	강남구	452744	231892	229442	2450	220852	친박연합	2522
서울특별시	1100	송파구	539644	292404	289187	3217	247240	친박연합	3016
서울특별시	1100	강동구	387779	209713	207154	2559	178066	친박연합	2301
서울특별시	1100	종로구	138917	77805	76637	1168	61112	평화민주당	231
서울특별시	1100	중구	109000	60760	59519	1241	48240	평화민주당	257
서울특별시	1100	용산구	198044	105015	103386	1629	93029	평화민주당	344
서울특별시	1100	성동구	250316	135281	133400	1881	115035	평화민주당	432
서울특별시	1100	광진구	301603	158986	156801	2185	142617	평화민주당	414
서울특별시	1100	동대문구	297206	160477	158043	2434	136729	평화민주당	481
서울특별시	1100	중랑구	343810	172251	169905	2346	171559	평화민주당	540
서울특별시	1100	성북구	383508	204662	201945	2717	178846	평화민주당	572
서울특별시	1100	강북구	276171	142075	140078	1997	134096	평화민주당	435
서울특별시	1100	도봉구	292842	159955	157729	2226	132887	평화민주당	390
서울특별시	1100	노원구	470325	264037	260604	3433	206288	평화민주당	662
서울특별시	1100	은평구	376385	192942	190268	2674	183443	평화민주당	686
서울특별시	1100	서대문구	266950	146822	144765	2057	120128	평화민주당	414
서울특별시	1100	마포구	313579	172890	170648	2242	140689	평화민주당	477
서울특별시	1100	양천구	382358	214876	211664	3212	167482	평화민주당	765
서울특별시	1100	강서구	455047	242772	239854	2918	212275	평화민주당	856
서울특별시	1100	구로구	339568	187956	185659	2297	151612	평화민주당	662
서울특별시	1100	금천구	197080	103675	102097	1578	93405	평화민주당	320
서울특별시	1100	영등포구	329379	180344	177590	2754	149035	평화민주당	552
서울특별시	1100	동작구	325558	184237	182111	2126	141321	평화민주당	515
서울특별시	1100	관악구	442049	238361	235551	2810	203688	평화민주당	1354
서울특별시	1100	서초구	341599	186010	184196	1814	155589	평화민주당	319
서울특별시	1100	강남구	452744	231892	229442	2450	220852	평화민주당	419
서울특별시	1100	송파구	539644	292404	289187	3217	247240	평화민주당	610
서울특별시	1100	강동구	387779	209713	207154	2559	178066	평화민주당	502
부산광역시	2600	중구	41637	21347	20647	700	20290	한나라당	11996
부산광역시	2600	서구	104507	49171	47837	1334	55336	한나라당	27738
부산광역시	2600	동구	85200	43996	42297	1699	41204	한나라당	23151
부산광역시	2600	영도구	122392	59128	57738	1390	63264	한나라당	28954
부산광역시	2600	부산진구	322385	157880	154388	3492	164505	한나라당	78936
부산광역시	2600	동래구	224693	109639	107526	2113	115054	한나라당	56782
부산광역시	2600	남구	240421	116772	114421	2351	123649	한나라당	59572
부산광역시	2600	북구	243993	121927	119435	2492	122066	한나라당	56356
부산광역시	2600	해운대구	328744	157528	154507	3021	171216	한나라당	79358
부산광역시	2600	기장군	77263	44977	43071	1906	32286	한나라당	22995
부산광역시	2600	사하구	284062	135474	132721	2753	148588	한나라당	67952
부산광역시	2600	금정구	203914	103571	101336	2235	100343	한나라당	54294
부산광역시	2600	강서구	50837	29929	28652	1277	20908	한나라당	14085
부산광역시	2600	연제구	169354	88035	85975	2060	81319	한나라당	45826
부산광역시	2600	수영구	146237	71130	69773	1357	75107	한나라당	38796
부산광역시	2600	사상구	204256	99521	97415	2106	104735	한나라당	46020
부산광역시	2600	중구	41637	21347	20647	700	20290	민주당	4569
부산광역시	2600	서구	104507	49171	47837	1334	55336	민주당	11632
부산광역시	2600	동구	85200	43996	42297	1699	41204	민주당	10009
부산광역시	2600	영도구	122392	59128	57738	1390	63264	민주당	18127
부산광역시	2600	부산진구	322385	157880	154388	3492	164505	민주당	42938
부산광역시	2600	동래구	224693	109639	107526	2113	115054	민주당	30223
부산광역시	2600	남구	240421	116772	114421	2351	123649	민주당	31230
부산광역시	2600	북구	243993	121927	119435	2492	122066	민주당	36699
부산광역시	2600	해운대구	328744	157528	154507	3021	171216	민주당	38709
부산광역시	2600	기장군	77263	44977	43071	1906	32286	민주당	10329
부산광역시	2600	사하구	284062	135474	132721	2753	148588	민주당	41621
부산광역시	2600	금정구	203914	103571	101336	2235	100343	민주당	24460
부산광역시	2600	강서구	50837	29929	28652	1277	20908	민주당	8646
부산광역시	2600	연제구	169354	88035	85975	2060	81319	민주당	21527
부산광역시	2600	수영구	146237	71130	69773	1357	75107	민주당	17574
부산광역시	2600	사상구	204256	99521	97415	2106	104735	민주당	34895
부산광역시	2600	중구	41637	21347	20647	700	20290	민주노동당	1928
부산광역시	2600	서구	104507	49171	47837	1334	55336	민주노동당	3499
부산광역시	2600	동구	85200	43996	42297	1699	41204	민주노동당	3607
부산광역시	2600	영도구	122392	59128	57738	1390	63264	민주노동당	4661
부산광역시	2600	부산진구	322385	157880	154388	3492	164505	민주노동당	14079
부산광역시	2600	동래구	224693	109639	107526	2113	115054	민주노동당	7930
부산광역시	2600	남구	240421	116772	114421	2351	123649	민주노동당	9562
부산광역시	2600	북구	243993	121927	119435	2492	122066	민주노동당	11338
부산광역시	2600	해운대구	328744	157528	154507	3021	171216	민주노동당	11831
부산광역시	2600	기장군	77263	44977	43071	1906	32286	민주노동당	4102
부산광역시	2600	사하구	284062	135474	132721	2753	148588	민주노동당	10279
부산광역시	2600	금정구	203914	103571	101336	2235	100343	민주노동당	8601
부산광역시	2600	강서구	50837	29929	28652	1277	20908	민주노동당	2356
부산광역시	2600	연제구	169354	88035	85975	2060	81319	민주노동당	8292
부산광역시	2600	수영구	146237	71130	69773	1357	75107	민주노동당	5139
부산광역시	2600	사상구	204256	99521	97415	2106	104735	민주노동당	7488
부산광역시	2600	중구	41637	21347	20647	700	20290	진보신당	816
부산광역시	2600	서구	104507	49171	47837	1334	55336	진보신당	1595
부산광역시	2600	동구	85200	43996	42297	1699	41204	진보신당	1899
부산광역시	2600	영도구	122392	59128	57738	1390	63264	진보신당	2253
부산광역시	2600	부산진구	322385	157880	154388	3492	164505	진보신당	5513
부산광역시	2600	동래구	224693	109639	107526	2113	115054	진보신당	4536
부산광역시	2600	남구	240421	116772	114421	2351	123649	진보신당	5200
